text_index,emotion,company
21179,happy,Samsung
21179,focused,Samsung
21182,demoralized,Samsung
21197,happy,Samsung
21205,happy,Samsung
21223,happy,Samsung
21224,adequate,Samsung
21226,happy,Samsung
21279,happy,Samsung
21295,ecstatic,Samsung
21305,happy,Samsung
21403,happy,Samsung
21412,ecstatic,Samsung
21422,happy,Samsung
21429,adequate,Samsung
21445,happy,Samsung
21453,happy,Samsung
21477,free,Samsung
21478,adequate,Samsung
21496,free,Samsung
21497,adequate,Samsung
21518,esteemed,Samsung
21519,angry,Samsung
21521,powerless,Samsung
21521,esteemed,Samsung
21534,happy,Samsung
21543,adequate,Samsung
21548,average,Samsung
21548,happy,Samsung
21554,sad,Samsung
21567,free,Samsung
21594,sad,Samsung
21594,sad,Samsung
21595,happy,Samsung
21609,free,Samsung
21609,free,Samsung
21613,powerless,Samsung
21618,attached,Samsung
21621,demoralized,Samsung
21635,attracted,Samsung
21643,happy,Samsung
21644,happy,Samsung
21668,sad,Samsung
21669,esteemed,Samsung
21677,surprise,Samsung
21679,free,Samsung
21679,free,Samsung
21696,free,Samsung
21704,happy,Samsung
21708,free,Samsung
21714,adequate,Samsung
21722,happy,Samsung
21727,free,Samsung
21749,average,Samsung
21771,surprise,Samsung
21771,angry,Samsung
21773,angry,Samsung
21785,attracted,Samsung
21789,powerless,Samsung
21798,entitled,Samsung
21816,attracted,Samsung
21825,independent,Samsung
21825,loved,Samsung
21825,loved,Samsung
21826,free,Samsung
21826,free,Samsung
21831,sad,Samsung
21835,attracted,Samsung
21842,lost,Samsung
21852,adequate,Samsung
21855,ecstatic,Samsung
21855,happy,Samsung
21856,happy,Samsung
21864,sad,Samsung
21865,happy,Samsung
21878,hated,Samsung
21901,independent,Samsung
21901,free,Samsung
21902,attracted,Samsung
21915,powerless,Samsung
21915,fearless,Samsung
21918,fearless,Samsung
21930,surprise,Samsung
21931,surprise,Samsung
21940,happy,Samsung
21948,happy,Samsung
21950,sad,Samsung
21952,average,Samsung
21962,adequate,Samsung
21964,attracted,Samsung
21969,attracted,Samsung
21971,powerless,Samsung
21983,happy,Samsung
21996,loved,Samsung
21999,happy,Samsung
22003,free,Samsung
22003,free,Samsung
22011,free,Samsung
22011,free,Samsung
22022,fearless,Samsung
22025,sad,Samsung
22028,hated,Samsung
22033,sad,Samsung
22034,fearful,Samsung
22042,free,Samsung
22046,happy,Samsung
22058,hated,Samsung
22062,sad,Samsung
22062,happy,Samsung
22075,lost,Samsung
22076,sad,Samsung
22085,sad,Samsung
22096,lost,Samsung
22105,ecstatic,Samsung
22111,happy,Samsung
22122,ecstatic,Samsung
22128,happy,Samsung
22144,free,Samsung
22165,demoralized,Samsung
22186,happy,Samsung
22186,lost,Samsung
22195,happy,Samsung
22203,hated,Samsung
22205,loved,Samsung
22211,average,Samsung
22216,alone,Samsung
22217,sad,Samsung
22217,lost,Samsung
22225,sad,Samsung
22245,adequate,Samsung
22254,free,Samsung
22255,demoralized,Samsung
22256,happy,Samsung
22266,average,Samsung
22272,attracted,Samsung
22277,attracted,Samsung
22285,happy,Samsung
22300,sad,Samsung
22306,happy,Samsung
22331,happy,Samsung
22331,angry,Samsung
22338,happy,Samsung
22362,happy,Samsung
22366,powerless,Samsung
22376,demoralized,Samsung
22387,happy,Samsung
22387,adequate,Samsung
22394,happy,Samsung
22417,happy,Samsung
22422,happy,Samsung
22431,happy,Samsung
22434,sad,Samsung
22435,free,Samsung
22468,happy,Samsung
22468,lost,Samsung
22482,happy,Samsung
22489,happy,Samsung
22493,happy,Samsung
22501,sad,Samsung
22504,attached,Samsung
22504,happy,Samsung
22509,attached,Samsung
22510,attached,Samsung
22525,demoralized,Samsung
22530,happy,Samsung
22545,happy,Samsung
22555,free,Samsung
22556,free,Samsung
22556,free,Samsung
22562,powerless,Samsung
22574,happy,Samsung
22576,free,Samsung
22576,free,Samsung
22578,happy,Samsung
22586,happy,Samsung
22587,happy,Samsung
22596,free,Samsung
22598,free,Samsung
22630,happy,Samsung
22648,attracted,Samsung
22670,lost,Samsung
22681,free,Samsung
22717,ecstatic,Samsung
22743,happy,Samsung
22771,free,Samsung
22777,free,Samsung
22781,happy,Samsung
22783,demoralized,Samsung
22791,free,Samsung
22797,free,Samsung
22801,happy,Samsung
22803,demoralized,Samsung
22811,happy,Samsung
22812,happy,Samsung
22814,fearless,Samsung
22817,happy,Samsung
22823,happy,Samsung
22828,happy,Samsung
22832,surprise,Samsung
22835,happy,Samsung
22848,happy,Samsung
22854,happy,Samsung
22858,surprise,Samsung
22859,happy,Samsung
22868,attracted,Samsung
22873,adequate,Samsung
22877,happy,Samsung
22891,fearful,Samsung
22894,sad,Samsung
22895,happy,Samsung
22899,sad,Samsung
22902,powerless,Samsung
22907,happy,Samsung
22910,free,Samsung
22911,happy,Samsung
22913,attached,Samsung
22916,sad,Samsung
22916,cheated,Samsung
22926,happy,Samsung
22929,happy,Samsung
22929,ecstatic,Samsung
22941,cheated,Samsung
22948,happy,Samsung
22949,happy,Samsung
22955,belittled,Samsung
22956,happy,Samsung
22960,happy,Samsung
22968,free,Samsung
22968,free,Samsung
22969,happy,Samsung
22971,free,Samsung
22976,happy,Samsung
22978,happy,Samsung
22979,fearless,Samsung
22994,happy,Samsung
22995,happy,Samsung
22998,happy,Samsung
23001,happy,Samsung
23007,sad,Samsung
23011,happy,Samsung
23013,free,Samsung
23020,happy,Samsung
23027,esteemed,Samsung
23027,free,Samsung
23041,happy,Samsung
23048,attracted,Samsung
23077,happy,Samsung
23090,esteemed,Samsung
23107,fearless,Samsung
23118,happy,Samsung
23120,fearless,Samsung
23120,esteemed,Samsung
23141,cheated,Samsung
23149,adequate,Samsung
23163,happy,Samsung
23165,happy,Samsung
23166,attracted,Samsung
23168,free,Samsung
23168,free,Samsung
23170,sad,Samsung
23175,adequate,Samsung
23175,sad,Samsung
23180,ecstatic,Samsung
23184,happy,Samsung
23205,free,Samsung
23205,free,Samsung
23211,free,Samsung
23211,free,Samsung
23252,happy,Samsung
23252,happy,Samsung
23252,happy,Samsung
23264,fearless,Samsung
23266,free,Samsung
23270,belittled,Samsung
23274,loved,Samsung
23288,attached,Samsung
23289,attached,Samsung
23293,attached,Samsung
23296,happy,Samsung
23301,esteemed,Samsung
23301,free,Samsung
23302,free,Samsung
23303,free,Samsung
23308,free,Samsung
23308,free,Samsung
23335,free,Samsung
23337,attached,Samsung
23337,attached,Samsung
23354,embarrassed,Samsung
23365,free,Samsung
23384,free,Samsung
23384,attached,Samsung
23389,loved,Samsung
23393,sad,Samsung
23400,fearless,Samsung
23404,attached,Samsung
23407,free,Samsung
23407,free,Samsung
23412,esteemed,Samsung
23429,esteemed,Samsung
23464,fearless,Samsung
23464,free,Samsung
23464,attracted,Samsung
23466,demoralized,Samsung
23502,attracted,Samsung
23503,esteemed,Samsung
23519,happy,Samsung
23536,adequate,Samsung
23541,happy,Samsung
23542,attached,Samsung
23557,embarrassed,Samsung
23561,happy,Samsung
23563,sad,Samsung
23568,sad,Samsung
23569,happy,Samsung
23570,sad,Samsung
23583,lost,Samsung
23590,free,Samsung
23590,happy,Samsung
23594,apathetic,Samsung
23596,angry,Samsung
23601,attached,Samsung
23608,attached,Samsung
23611,happy,Samsung
23615,esteemed,Samsung
23626,attracted,Samsung
23627,sad,Samsung
23628,focused,Samsung
23630,hated,Samsung
23633,angry,Samsung
23634,free,Samsung
23637,esteemed,Samsung
23639,free,Samsung
23643,free,Samsung
23643,free,Samsung
23650,happy,Samsung
23650,happy,Samsung
23652,happy,Samsung
23656,attached,Samsung
23663,sad,Samsung
23690,free,Samsung
23699,fearful,Samsung
23703,sad,Samsung
23703,adequate,Samsung
23713,esteemed,Samsung
23716,sad,Samsung
23726,happy,Samsung
23776,free,Samsung
23776,free,Samsung
23789,sad,Samsung
23794,happy,Samsung
23794,lost,Samsung
23794,attracted,Samsung
23797,free,Samsung
23797,free,Samsung
23809,happy,Samsung
23810,cheated,Samsung
23830,free,Samsung
23849,happy,Samsung
23852,sad,Samsung
23855,fearless,Samsung
23862,entitled,Samsung
23879,sad,Samsung
23889,free,Samsung
23890,sad,Samsung
23900,happy,Samsung
23907,attracted,Samsung
23907,happy,Samsung
23913,free,Samsung
23927,happy,Samsung
23930,free,Samsung
23933,alone,Samsung
23942,lost,Samsung
23942,attached,Samsung
23961,hated,Samsung
23984,attracted,Samsung
23986,happy,Samsung
23986,happy,Samsung
23986,sad,Samsung
23996,happy,Samsung
24000,happy,Samsung
24001,free,Samsung
24004,free,Samsung
24004,free,Samsung
24014,fearful,Samsung
24026,demoralized,Samsung
24039,free,Samsung
24055,free,Samsung
24071,free,Samsung
24075,safe,Samsung
24075,sad,Samsung
24082,free,Samsung
24087,anxious,Samsung
24087,surprise,Samsung
24088,happy,Samsung
24130,happy,Samsung
24139,happy,Samsung
24154,happy,Samsung
24154,independent,Samsung
24168,free,Samsung
24169,embarrassed,Samsung
24176,free,Samsung
24189,belittled,Samsung
24200,adequate,Samsung
24207,demoralized,Samsung
24231,sad,Samsung
24238,sad,Samsung
24241,attached,Samsung
24247,attracted,Samsung
24260,powerless,Samsung
24263,happy,Samsung
24270,happy,Samsung
24271,free,Samsung
24277,happy,Samsung
24279,attached,Samsung
24280,adequate,Samsung
24288,happy,Samsung
24300,free,Samsung
24320,attracted,Samsung
24322,average,Samsung
24322,adequate,Samsung
24342,average,Samsung
24344,angry,Samsung
24353,attracted,Samsung
24355,happy,Samsung
24360,sad,Samsung
24360,attracted,Samsung
24368,free,Samsung
24389,attracted,Samsung
24389,adequate,Samsung
24441,happy,Samsung
24453,sad,Samsung
24454,happy,Samsung
24472,independent,Samsung
24472,lost,Samsung
24482,cheated,Samsung
24493,codependent,Samsung
24495,independent,Samsung
24502,free,Samsung
24517,happy,Samsung
24524,attracted,Samsung
24530,free,Samsung
24561,happy,Samsung
24561,sad,Samsung
24563,attracted,Samsung
24565,free,Samsung
24568,attached,Samsung
24571,free,Samsung
24573,attached,Samsung
24580,free,Samsung
24581,free,Samsung
24586,loved,Samsung
24603,fearful,Samsung
24603,fearful,Samsung
24605,free,Samsung
24608,free,Samsung
24617,apathetic,Samsung
24622,free,Samsung
24655,demoralized,Samsung
24655,hated,Samsung
24670,demoralized,Samsung
24670,hated,Samsung
24679,esteemed,Samsung
24690,free,Samsung
24700,hated,Samsung
24717,surprise,Samsung
24719,sad,Samsung
24742,happy,Samsung
24742,happy,Samsung
24743,happy,Samsung
24754,hated,Samsung
24757,sad,Samsung
24762,demoralized,Samsung
24766,belittled,Samsung
24769,fearful,Samsung
24769,fearful,Samsung
24778,free,Samsung
24778,free,Samsung
24778,free,Samsung
24780,happy,Samsung
24809,happy,Samsung
24809,sad,Samsung
24824,sad,Samsung
24843,happy,Samsung
24845,angry,Samsung
24858,sad,Samsung
24868,lost,Samsung
24879,sad,Samsung
24880,entitled,Samsung
24884,sad,Samsung
24890,demoralized,Samsung
24902,sad,Samsung
24907,happy,Samsung
24908,focused,Samsung
24920,angry,Samsung
24925,happy,Samsung
24926,singled out,Samsung
24939,free,Samsung
24941,hated,Samsung
24942,hated,Samsung
24946,adequate,Samsung
24950,happy,Samsung
24958,adequate,Samsung
24958,angry,Samsung
24962,independent,Samsung
24983,loved,Samsung
24983,free,Samsung
24989,loved,Samsung
24989,sad,Samsung
24989,average,Samsung
25002,happy,Samsung
25006,happy,Samsung
25017,powerless,Samsung
25018,sad,Samsung
25024,sad,Samsung
25030,free,Samsung
25057,entitled,Samsung
25068,focused,Samsung
25070,cheated,Samsung
25073,happy,Samsung
25093,free,Samsung
25103,happy,Samsung
25105,esteemed,Samsung
25112,happy,Samsung
25124,happy,Samsung
25133,attached,Samsung
25135,happy,Samsung
25138,surprise,Samsung
25152,attracted,Samsung
25161,belittled,Samsung
25167,free,Samsung
25170,happy,Samsung
25170,happy,Samsung
25184,attracted,Samsung
25190,attracted,Samsung
25195,angry,Samsung
25215,happy,Samsung
25215,powerless,Samsung
25216,sad,Samsung
25220,attached,Samsung
25230,attached,Samsung
25235,free,Samsung
25235,free,Samsung
25243,cheated,Samsung
25243,angry,Samsung
25244,happy,Samsung
25245,sad,Samsung
25247,attracted,Samsung
25248,adequate,Samsung
25251,attached,Samsung
25260,cheated,Samsung
25260,angry,Samsung
25261,happy,Samsung
25262,sad,Samsung
25264,attracted,Samsung
25265,adequate,Samsung
25268,attached,Samsung
25276,happy,Samsung
25281,adequate,Samsung
25287,angry,Samsung
25307,happy,Samsung
25312,happy,Samsung
25313,attached,Samsung
25314,happy,Samsung
25314,happy,Samsung
25317,adequate,Samsung
25320,sad,Samsung
25322,happy,Samsung
25326,fearful,Samsung
25327,attracted,Samsung
25330,singled out,Samsung
25330,singled out,Samsung
25360,happy,Samsung
25366,sad,Samsung
25380,sad,Samsung
25387,attracted,Samsung
25394,happy,Samsung
25405,happy,Samsung
25411,happy,Samsung
25411,attracted,Samsung
25419,happy,Samsung
25425,happy,Samsung
25425,happy,Samsung
25431,hated,Samsung
25455,happy,Samsung
25461,angry,Samsung
25473,singled out,Samsung
25495,esteemed,Samsung
25504,free,Samsung
25513,happy,Samsung
25521,happy,Samsung
25521,happy,Samsung
25526,ecstatic,Samsung
25526,happy,Samsung
25579,happy,Samsung
25592,average,Samsung
25600,sad,Samsung
25606,sad,Samsung
25609,lost,Samsung
25623,attached,Samsung
25623,attracted,Samsung
25624,sad,Samsung
25626,free,Samsung
25628,sad,Samsung
25628,average,Samsung
25632,hated,Samsung
25636,attached,Samsung
25639,sad,Samsung
25643,loved,Samsung
25675,happy,Samsung
25678,happy,Samsung
25679,adequate,Samsung
25690,angry,Samsung
25695,sad,Samsung
25697,angry,Samsung
25700,demoralized,Samsung
25703,demoralized,Samsung
25704,loved,Samsung
25707,free,Samsung
25708,lost,Samsung
25709,adequate,Samsung
25712,adequate,Samsung
25714,anxious,Samsung
25714,happy,Samsung
25731,hated,Samsung
25731,happy,Samsung
25735,cheated,Samsung
25739,attracted,Samsung
25768,surprise,Samsung
25777,sad,Samsung
25779,fearful,Samsung
25783,average,Samsung
25796,surprise,Samsung
25798,happy,Samsung
25801,attached,Samsung
25806,demoralized,Samsung
25808,sad,Samsung
25824,cheated,Samsung
25832,happy,Samsung
25837,loved,Samsung
25846,free,Samsung
25846,free,Samsung
25855,happy,Samsung
25862,attracted,Samsung
25865,focused,Samsung
25870,powerless,Samsung
25876,happy,Samsung
25879,focused,Samsung
25884,powerless,Samsung
25890,happy,Samsung
25894,happy,Samsung
25899,hated,Samsung
25899,hated,Samsung
25900,attracted,Samsung
25901,happy,Samsung
25903,happy,Samsung
25906,adequate,Samsung
25911,happy,Samsung
25915,sad,Samsung
25916,happy,Samsung
25929,demoralized,Samsung
25937,happy,Samsung
25951,happy,Samsung
25957,happy,Samsung
25958,happy,Samsung
25965,happy,Samsung
25968,demoralized,Samsung
25970,sad,Samsung
25970,free,Samsung
25972,sad,Samsung
25977,lost,Samsung
25978,happy,Samsung
25983,sad,Samsung
25991,cheated,Samsung
25996,hated,Samsung
26008,esteemed,Samsung
26014,sad,Samsung
26018,happy,Samsung
26019,happy,Samsung
26021,attached,Samsung
26021,angry,Samsung
26026,demoralized,Samsung
26027,happy,Samsung
26029,sad,Samsung
26030,attracted,Samsung
26030,free,Samsung
26038,happy,Samsung
26038,happy,Samsung
26041,happy,Samsung
26057,free,Samsung
26060,happy,Samsung
26066,demoralized,Samsung
26068,bored,Samsung
26071,sad,Samsung
26071,demoralized,Samsung
26074,demoralized,Samsung
26077,attracted,Samsung
26079,adequate,Samsung
26089,happy,Samsung
26091,sad,Samsung
26098,alone,Samsung
26123,fearful,Samsung
26124,happy,Samsung
26127,happy,Samsung
26131,esteemed,Samsung
26136,fearless,Samsung
26148,bored,Samsung
26158,entitled,Samsung
26158,adequate,Samsung
26172,sad,Samsung
26179,surprise,Samsung
26183,lost,Samsung
26202,happy,Samsung
26202,happy,Samsung
26213,attached,Samsung
26219,adequate,Samsung
26222,free,Samsung
26222,attracted,Samsung
26229,attracted,Samsung
26269,happy,Samsung
26271,happy,Samsung
26271,happy,Samsung
26275,powerless,Samsung
26280,free,Samsung
26282,happy,Samsung
26286,apathetic,Samsung
26293,attached,Samsung
26297,esteemed,Samsung
26298,fearful,Samsung
26298,sad,Samsung
26300,attached,Samsung
26304,happy,Samsung
26314,angry,Samsung
26315,attached,Samsung
26321,alone,Samsung
26324,average,Samsung
26329,adequate,Samsung
26343,fearless,Samsung
26347,adequate,Samsung
26354,adequate,Samsung
26358,sad,Samsung
26368,fearless,Samsung
26376,happy,Samsung
26380,fearless,Samsung
26402,sad,Samsung
26403,surprise,Samsung
26405,attracted,Samsung
26405,happy,Samsung
26405,happy,Samsung
26407,sad,Samsung
26413,hated,Samsung
26413,free,Samsung
26423,happy,Samsung
26425,happy,Samsung
26426,happy,Samsung
26435,angry,Samsung
26451,loved,Samsung
26454,happy,Samsung
26459,free,Samsung
26468,happy,Samsung
26476,free,Samsung
26485,happy,Samsung
26501,free,Samsung
26503,angry,Samsung
26506,happy,Samsung
26506,esteemed,Samsung
26512,attached,Samsung
26530,happy,Samsung
26534,attracted,Samsung
26542,happy,Samsung
26548,lost,Samsung
26554,demoralized,Samsung
26581,sad,Samsung
26586,happy,Samsung
26601,happy,Samsung
26605,happy,Samsung
26613,ecstatic,Samsung
26614,happy,Samsung
26617,esteemed,Samsung
26654,attached,Samsung
26655,attached,Samsung
26658,adequate,Samsung
26663,hated,Samsung
26667,loved,Samsung
26667,sad,Samsung
26680,sad,Samsung
26691,lost,Samsung
26716,lost,Samsung
26738,fearless,Samsung
26738,attracted,Samsung
26742,happy,Samsung
26764,happy,Samsung
26767,ecstatic,Samsung
26769,hated,Samsung
26774,attached,Samsung
26797,sad,Samsung
26801,sad,Samsung
26810,sad,Samsung
26816,surprise,Samsung
26817,happy,Samsung
26841,powerless,Samsung
26842,demoralized,Samsung
26872,apathetic,Samsung
26877,happy,Samsung
26880,angry,Samsung
26888,sad,Samsung
26895,attached,Samsung
26898,attached,Samsung
26900,happy,Samsung
26902,happy,Samsung
26913,happy,Samsung
26921,apathetic,Samsung
26928,demoralized,Samsung
26933,lost,Samsung
26937,hated,Samsung
26965,demoralized,Samsung
26966,adequate,Samsung
26967,demoralized,Samsung
26967,attracted,Samsung
26969,entitled,Samsung
26969,average,Samsung
26994,sad,Samsung
27001,sad,Samsung
27025,happy,Samsung
27030,attracted,Samsung
